PC1,PC2,Cluster
3.084472358367725,1.3683764232287567,-1
3.058065129317806,-1.14187100942381,-1
3.4891613227319342,-0.3909034598205876,-1
1.9687171675278548,-1.0690201306320446,-1
1.2375838744248155,2.071588789428518,-1
-0.7719179887121824,2.6354719800092568,-1
0.4994091623692053,2.392086305717627,-1
2.952899004494788,-1.9334105913407515,-1
3.243386785123912,-1.405896546397305,-1
3.433775562259528,1.2003104548337344,-1
-1.5151891633847985,-2.072052458378247,-1
-1.845249551900835,1.3960284849711422,-1
1.2400251048222712,2.1829094082851745,-1
-1.8711687546166196,-0.5620915897807792,-1
-1.814047811714592,1.143951759547707,-1
0.3793374808221747,-2.3528516982855066,-1
2.0669891489372434,-1.0543950420054709,-1
1.7928576669074103,-0.968526749141644,-1
3.0865813512578306,-1.119002989992583,-1
1.6315571294334303,-0.648700492104125,-1
2.451189592635484,2.033547553997332,-1
3.0500126126339704,1.5286072128660164,-1
